,Unnamed: 0,leftCodoAng,rightCodoAng,lefthombroAng,righthombroAng,leftRodillaAng,rightRodillaAng,trunkAng,neckAng,x,y,z,r,elev,az
654,1,0.4705882352941176,0.5294117647058824,0.8431372549019607,0.29411764705882354,0.3725490196078432,0.4509803921568628,0.7058823529411765,0.8823529411764706,-1.9,0.4,0.9,2.1400934559032696,24.868835075519872,168.11134196037204
655,1,0.4901960784313725,0.5294117647058824,0.8431372549019607,0.29411764705882354,0.4117647058823529,0.4705882352941176,0.7058823529411765,0.9215686274509804,-1.9,0.4,1.0,2.1840329667841556,27.24965400119849,168.11134196037204
656,1,0.4901960784313725,0.392156862745098,0.5882352941176471,0.392156862745098,0.4705882352941176,0.4117647058823529,0.7254901960784313,0.9607843137254902,-1.9,0.5,4.1,4.546427168667722,64.39661983587106,165.25643716352928
657,1,0.9803921568627452,0.5294117647058824,0.4117647058823529,0.3137254901960784,0.8235294117647058,0.1568627450980392,0.7254901960784313,0.8627450980392157,-1.9,0.6,-0.7,2.1118712081942874,-19.357391634875682,162.47443162627712
658,1,0.5490196078431373,0.5294117647058824,0.5294117647058824,0.7647058823529412,0.27450980392156865,0.5294117647058824,0.8235294117647058,0.7843137254901961,-1.9,1.2,0.6,2.3259406699226015,14.949058913682036,147.72435568542238
659,1,0.4313725490196079,0.4313725490196079,0.5098039215686274,0.5098039215686274,0.3137254901960784,0.4117647058823529,0.7058823529411765,0.3725490196078432,-1.9,1.3,-4.3,4.877499359302879,-61.835891383583245,145.61965527615513
660,1,0.4901960784313725,0.5294117647058824,0.5098039215686274,0.8039215686274509,0.5490196078431373,0.5294117647058824,0.6666666666666666,0.9411764705882352,-1.9,1.6,1.5,2.9017236257093817,31.126823281011152,139.89909245378777
661,1,0.4509803921568628,0.5294117647058824,0.3333333333333333,0.8039215686274509,0.3333333333333333,0.4509803921568628,0.7254901960784313,0.3725490196078432,-1.9,2.6,-3.1,4.469899327725402,-43.910027526426646,126.15818543980834
662,1,0.5098039215686274,0.5098039215686274,0.3137254901960784,0.5098039215686274,0.6862745098039216,0.3725490196078432,0.7254901960784313,0.35294117647058826,-1.9,2.6,-3.6,4.830113870293329,-48.18693935686654,126.15818543980834
663,1,1.0,0.5098039215686274,0.5294117647058824,0.19607843137254904,0.19607843137254904,0.5098039215686274,0.7647058823529412,0.4901960784313725,-1.9,3.1,1.5,3.9331920878594273,22.418546346582005,121.5042667192042
664,1,0.4705882352941176,0.5294117647058824,0.3137254901960784,0.7450980392156863,0.0,0.5294117647058824,0.4117647058823529,0.2549019607843137,-1.9,3.4,-2.6,4.682947789587238,-33.724894269346066,119.19748604606448
665,1,1.0,0.8275862068965517,0.8275862068965517,0.6551724137931034,0.0,0.5172413793103449,0.5862068965517241,0.27586206896551724,-1.9,3.4,0.9,3.997499218261337,13.011155314375534,119.19748604606448
666,1,0.5833333333333334,0.5625,0.4375,0.5208333333333334,0.08333333333333333,0.375,0.5833333333333334,0.625,-1.9,3.6,2.2,4.62709412050371,28.389330556689668,117.82409638425325
667,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-1.9,4.1,-0.5,4.546427168667722,-6.313959029220462,114.86369657175187
668,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-1.9,4.6,0.0,4.976946855251721,0.0,112.44275336529435
